UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM,BY_FGS-D_(@_2_)_nT_GSM,BZ_FGS-D_(@_3_)_nT_GSM
2008-08-12T23:11:54.278Z,8.08225,-3.23697,-4.54994,-5.84318
2008-08-12T23:11:57.288Z,5.76061,-2.41132,-3.33967,-4.02701
2008-08-12T23:12:00.299Z,6.83390,-2.77065,-5.88586,-2.09339
2008-08-12T23:12:03.309Z,10.7530,-2.69358,-9.31725,-4.64331
2008-08-12T23:12:06.319Z,7.52279,-2.94711,-5.82768,-3.73431
2008-08-12T23:12:09.329Z,9.94653,-4.84752,-5.99602,-6.28354
2008-08-12T23:12:12.340Z,7.85776,-4.46240,-5.02314,-4.07425
2008-08-12T23:12:15.350Z,7.20376,-3.96632,-5.59516,-2.20377
2008-08-12T23:12:18.360Z,5.53783,-3.21665,-4.46341,-0.631403
2008-08-12T23:12:21.371Z,6.16753,-2.94563,-4.29494,-3.30381
2008-08-12T23:12:24.381Z,9.35573,-4.22511,-5.76118,-6.04044
2008-08-12T23:12:27.391Z,9.81075,-3.90307,-7.21063,-5.38735
2008-08-12T23:12:30.401Z,11.2260,-5.77526,-8.93234,-3.58913
2008-08-12T23:12:33.412Z,11.0094,-6.48690,-8.65757,-2.04276
2008-08-12T23:12:36.422Z,11.4940,-7.54951,-8.66434,-0.217481
2008-08-12T23:12:39.432Z,9.86919,-5.98680,-7.84501,-0.122297
2008-08-12T23:12:42.443Z,8.69373,-4.47831,-7.41521,-0.735151
2008-08-12T23:12:45.453Z,7.26952,-3.24908,-6.30442,-1.59489
2008-08-12T23:12:48.463Z,6.31708,-3.15296,-4.87666,-2.48647
2008-08-12T23:12:51.473Z,7.50094,-4.75193,-4.70715,-3.39498
2008-08-12T23:12:54.484Z,8.80700,-5.58518,-6.41557,-2.28245
2008-08-12T23:12:57.494Z,9.64443,-5.57047,-7.74987,-1.38727
2008-08-12T23:13:00.504Z,7.79753,-2.82486,-6.95891,-2.09649
2008-08-12T23:13:03.515Z,7.15293,-1.64859,-5.80055,-3.84710
2008-08-12T23:13:06.525Z,5.74147,-1.71526,-5.42311,-0.782412
2008-08-12T23:13:09.535Z,5.20184,0.601304,-4.10411,-3.13909
2008-08-12T23:13:12.545Z,3.21679,-0.315147,-2.10360,-2.41314
2008-08-12T23:13:15.556Z,3.84137,-0.121648,-2.55160,-2.86891
2008-08-12T23:13:18.566Z,6.94579,0.0423317,-4.59203,-5.21109
2008-08-12T23:13:21.576Z,5.92783,-0.235019,-3.17335,-5.00138
2008-08-12T23:13:24.587Z,8.36896,-1.30204,-5.83198,-5.85937
2008-08-12T23:13:27.597Z,6.40462,0.142529,-1.69673,-6.17414
2008-08-12T23:13:30.607Z,2.96525,-0.291285,-1.20465,-2.69383
2008-08-12T23:13:33.617Z,5.44552,-1.05527,-1.41142,-5.15247
2008-08-12T23:13:36.628Z,5.46848,-1.31140,-3.10145,-4.30877
2008-08-12T23:13:39.638Z,6.45915,-1.48351,-6.02486,-1.79470
2008-08-12T23:13:42.648Z,5.38556,-1.38819,-5.19834,0.233360
2008-08-12T23:13:45.659Z,5.69758,-1.21817,-5.06108,-2.31602
2008-08-12T23:13:48.669Z,1.86130,-0.546348,-1.47856,-0.989849
2008-08-12T23:13:51.679Z,18.4588,-3.62464,-17.4101,-4.94779
2008-08-12T23:13:54.689Z,8.71547,0.459937,-6.61557,-5.65527
2008-08-12T23:13:57.700Z,8.52924,2.39927,-2.36883,-7.83454
2008-08-12T23:14:00.710Z,2.62389,-0.608590,0.916930,-2.38195
2008-08-12T23:14:03.720Z,4.60399,-2.55962,2.34852,-3.02150
2008-08-12T23:14:06.731Z,6.49129,-0.361235,-5.71501,-3.05696
2008-08-12T23:14:09.741Z,8.49192,-6.58542,-4.07592,3.48309
2008-08-12T23:14:12.751Z,3.16011,-2.34529,-0.356294,2.08781
2008-08-12T23:14:15.761Z,2.84123,0.750468,-1.65209,2.18632
2008-08-12T23:14:18.772Z,4.02321,-2.56521,2.89183,-1.11500
2008-08-12T23:14:21.782Z,1.33444,0.998325,0.729578,0.501801
2008-08-12T23:14:24.792Z,18.0517,13.5096,-8.12578,8.79345
2008-08-12T23:14:27.803Z,17.9850,12.9079,-8.63879,9.06736
2008-08-12T23:14:30.813Z,11.2340,10.2189,-4.34736,1.69679
2008-08-12T23:14:33.823Z,4.20403,-0.300183,0.858793,-4.10441
2008-08-12T23:14:36.833Z,11.8086,-9.99735,3.17802,-5.42185
2008-08-12T23:14:39.844Z,10.0199,-7.45328,1.96172,-6.40297
2008-08-12T23:14:42.854Z,7.40821,0.241904,7.38409,-0.546116
2008-08-12T23:14:45.864Z,8.49118,5.78255,6.20987,0.315776
2008-08-12T23:14:48.874Z,9.80345,-2.06534,9.58161,0.186554
2008-08-12T23:14:51.885Z,8.58327,-8.24625,-1.86452,-1.48171
2008-08-12T23:14:54.895Z,5.32399,-1.96430,-3.28724,-3.69871
2008-08-12T23:14:57.905Z,5.09486,-4.75699,1.63280,0.813979
2008-08-12T23:15:00.916Z,7.17339,-3.73901,3.05235,5.30664
2008-08-12T23:15:03.926Z,4.85764,-0.0299789,3.39028,3.47876
2008-08-12T23:15:06.936Z,4.72079,-3.57063,2.43760,-1.89594
2008-08-12T23:15:09.946Z,8.53956,-6.87926,-1.74268,-4.75005
2008-08-12T23:15:12.957Z,10.7734,-6.83185,-6.30841,-5.44023
2008-08-12T23:15:15.967Z,6.10992,-2.61157,-4.83094,-2.67822
2008-08-12T23:15:18.977Z,5.13260,-0.302708,5.12323,-0.0672597
2008-08-12T23:15:21.988Z,3.65291,0.902491,2.95292,1.95180
2008-08-12T23:15:24.998Z,6.03166,-2.58310,4.73485,2.69995
2008-08-12T23:15:28.008Z,5.41142,-3.60138,3.80630,1.35115
2008-08-12T23:15:31.018Z,5.10023,-4.79974,-1.71632,0.170605
2008-08-12T23:15:34.029Z,9.49874,-7.24744,-5.67598,-2.34179
2008-08-12T23:15:37.039Z,9.20454,-6.00453,-6.28327,-3.03146
2008-08-12T23:15:40.049Z,13.7132,-8.43209,-9.53367,-5.10497
2008-08-12T23:15:43.060Z,17.8383,-6.83804,-14.9899,-6.83732
2008-08-12T23:15:46.070Z,12.1102,2.36250,-10.5133,-5.52679
2008-08-12T23:15:49.080Z,11.2179,1.15554,-9.53436,-5.79665
2008-08-12T23:15:52.090Z,12.1322,1.83993,-9.00171,-7.92295
2008-08-12T23:15:55.101Z,5.45842,0.526313,-3.75255,-3.92884
2008-08-12T23:15:58.111Z,7.26200,0.708175,-4.62216,-5.55615
2008-08-12T23:16:01.121Z,6.62268,2.89721,-4.10470,-4.31479
2008-08-12T23:16:04.132Z,7.80426,-3.84198,-5.19102,-4.38166
2008-08-12T23:16:07.142Z,10.9960,-1.72320,-10.6785,-1.97804
2008-08-12T23:16:10.152Z,8.30076,-0.0180056,-8.23489,-1.04350
2008-08-12T23:16:13.162Z,8.46494,-0.165456,-5.02359,-6.81112
2008-08-12T23:16:16.173Z,10.0797,0.218188,-1.63018,-9.94465
2008-08-12T23:16:19.183Z,10.4064,-0.925688,-1.43800,-10.2649
2008-08-12T23:16:22.193Z,5.34471,0.112246,-2.45756,-4.74486
2008-08-12T23:16:25.204Z,5.25746,-0.586566,-0.445731,-5.20559
2008-08-12T23:16:28.214Z,5.61727,-0.640288,-0.514953,-5.55685
2008-08-12T23:16:31.224Z,1.92579,0.153900,0.0741421,-1.91819
2008-08-12T23:16:34.234Z,9.15282,-3.08775,-6.93084,-5.11892
2008-08-12T23:16:37.245Z,2.17918,-0.831777,1.48250,-1.36350
2008-08-12T23:16:40.255Z,7.90307,-5.76057,-5.37694,-0.602382
2008-08-12T23:16:43.265Z,10.1299,-2.05514,0.967107,-9.87201
2008-08-12T23:16:46.276Z,11.0305,-2.98778,-1.09728,-10.5613
2008-08-12T23:16:49.286Z,14.7050,-6.89991,-2.88473,-12.6612
2008-08-12T23:16:52.296Z,11.9870,-3.86112,-5.37840,-9.99261
2008-08-12T23:16:55.306Z,15.7395,-6.81596,-13.6985,-3.69119
2008-08-12T23:16:58.317Z,13.4122,-4.68610,-12.4727,-1.53605
2008-08-12T23:17:01.327Z,10.5997,-3.58267,-9.83540,-1.66853
2008-08-12T23:17:04.337Z,7.32394,-2.68157,-6.81469,-0.0962884
2008-08-12T23:17:07.348Z,5.68308,-2.71952,-4.81236,1.32017
2008-08-12T23:17:10.358Z,5.02458,-3.82040,-2.97282,1.34655
2008-08-12T23:17:13.368Z,5.37748,-2.92375,-4.22161,1.59592
2008-08-12T23:17:16.378Z,10.0745,-3.34765,-9.05447,2.88187
2008-08-12T23:17:19.389Z,11.0979,-2.78681,-10.4261,2.58706
2008-08-12T23:17:22.399Z,10.4820,-2.02075,-10.0802,-2.04446
2008-08-12T23:17:25.409Z,8.55094,-2.55443,-7.81073,2.36347
2008-08-12T23:17:28.420Z,9.57565,-2.51668,-8.84041,2.68450
2008-08-12T23:17:31.430Z,7.22395,-2.18822,-6.84628,0.724917
2008-08-12T23:17:34.440Z,7.49692,-1.62055,-6.62950,-3.10280
2008-08-12T23:17:37.450Z,7.20951,-1.56615,-6.29729,-3.14138
2008-08-12T23:17:40.461Z,7.26737,-1.70754,-6.34378,-3.10732
2008-08-12T23:17:43.471Z,9.52133,-2.20866,-8.85333,-2.71960
2008-08-12T23:17:46.481Z,8.90486,-1.36559,-6.30244,-6.14092
2008-08-12T23:17:49.491Z,7.48371,-1.58133,-5.11028,-5.23358
2008-08-12T23:17:52.502Z,5.76174,-1.99359,-3.67571,-3.96388
2008-08-12T23:17:55.512Z,7.36183,-2.19599,-5.20955,-4.71537
2008-08-12T23:17:58.522Z,4.61082,-0.0727592,-3.58608,-2.89730
2008-08-12T23:18:01.533Z,5.58006,-1.68235,-3.23709,-4.22232
2008-08-12T23:18:04.543Z,10.3709,-1.17762,-4.55288,-9.24335
2008-08-12T23:18:07.553Z,11.2774,-1.46818,1.68453,-11.0538
2008-08-12T23:18:10.563Z,8.38570,-1.40146,0.692403,-8.23871
2008-08-12T23:18:13.574Z,5.22098,-2.90087,-2.13098,-3.78188
2008-08-12T23:18:16.584Z,8.95035,-1.33047,-6.04669,-6.46344
2008-08-12T23:18:19.594Z,12.7380,-1.33056,-1.95816,-12.5161
2008-08-12T23:18:22.605Z,11.8468,-2.68981,-0.373828,-11.5314
2008-08-12T23:18:25.615Z,9.89152,-2.75696,-3.10320,-8.97839
2008-08-12T23:18:28.625Z,9.74072,-3.30060,-2.58641,-8.79193
2008-08-12T23:18:31.635Z,10.3493,-4.18936,-1.97928,-9.25417
2008-08-12T23:18:34.646Z,8.51209,-2.98654,-0.504055,-7.95501
2008-08-12T23:18:37.656Z,9.27791,-3.12780,-2.07149,-8.48559
2008-08-12T23:18:40.666Z,10.9623,-1.08077,0.0301496,-10.9089
2008-08-12T23:18:43.677Z,13.0298,-1.56068,-0.387461,-12.9302
2008-08-12T23:18:46.687Z,10.6333,-1.26334,1.46126,-10.4564
2008-08-12T23:18:49.697Z,7.07993,-1.94287,0.783587,-6.76289
2008-08-12T23:18:52.707Z,5.60113,-1.32204,0.423797,-5.42635
2008-08-12T23:18:55.718Z,6.11001,0.374278,1.34918,-5.94742
2008-08-12T23:18:58.728Z,7.08643,0.396538,3.17470,-6.32309
2008-08-12T23:19:01.738Z,8.35890,-0.314350,3.35796,-7.64830
2008-08-12T23:19:04.749Z,11.2977,-2.87709,1.85626,-10.7663
2008-08-12T23:19:07.759Z,9.47419,-2.51566,0.673282,-9.10925
2008-08-12T23:19:10.769Z,8.76884,-2.31218,0.607850,-8.43664
2008-08-12T23:19:13.779Z,7.17931,-2.78528,0.0587242,-6.61674
2008-08-12T23:19:16.790Z,6.57627,-2.46596,0.466012,-6.07859
2008-08-12T23:19:19.800Z,7.21594,-1.40090,0.467829,-7.06317
2008-08-12T23:19:22.810Z,9.51650,-1.10628,-0.368506,-9.44479
2008-08-12T23:19:25.821Z,4.84313,-0.514716,1.20900,-4.66147
2008-08-12T23:19:28.831Z,1.44958,-1.28384,-0.647970,-0.182150
2008-08-12T23:19:31.841Z,5.61996,-2.04207,-3.51097,-3.88420
2008-08-12T23:19:34.851Z,5.83109,0.942144,-1.04755,-5.65832
2008-08-12T23:19:37.862Z,8.55871,0.806237,0.638392,-8.49671
2008-08-12T23:19:40.872Z,10.5539,-0.534012,1.52550,-10.4294
2008-08-12T23:19:43.882Z,9.56182,-0.490688,1.32275,-9.45716
2008-08-12T23:19:46.893Z,7.78085,0.0571730,0.452821,-7.76746
2008-08-12T23:19:49.903Z,7.88326,0.110492,1.68016,-7.70134
2008-08-12T23:19:52.913Z,7.30990,-1.51061,-0.387914,-7.14159
2008-08-12T23:19:55.923Z,6.09803,-1.12530,-1.65002,-5.76169
2008-08-12T23:19:58.934Z,9.66897,-1.32169,-3.07588,-9.07089
2008-08-12T23:20:01.944Z,9.93456,-0.750451,-0.683894,-9.88253
2008-08-12T23:20:04.954Z,10.7475,-1.48069,-0.895244,-10.6073
2008-08-12T23:20:07.965Z,9.99095,-2.05446,0.113299,-9.77678
2008-08-12T23:20:10.975Z,9.62607,-2.43774,-1.33203,-9.21653
2008-08-12T23:20:13.985Z,7.27756,-1.88319,-0.712080,-6.99353
2008-08-12T23:20:16.995Z,6.33081,-1.75223,-1.99951,-5.74550
2008-08-12T23:20:20.006Z,7.12653,-1.46453,0.0282763,-6.97437
2008-08-12T23:20:23.016Z,7.47891,-2.74068,-0.399588,-6.94716
2008-08-12T23:20:26.026Z,10.9166,-3.63514,-2.07310,-10.0826
2008-08-12T23:20:29.037Z,10.2170,-1.04093,-3.08315,-9.68488
2008-08-12T23:20:32.047Z,9.16364,1.24677,-1.24560,-8.99257
2008-08-12T23:20:35.057Z,8.76982,1.37894,0.930907,-8.61055
2008-08-12T23:20:38.067Z,8.46661,-0.979565,2.00677,-8.16682
2008-08-12T23:20:41.078Z,8.23760,-3.37432,1.29252,-7.40280
2008-08-12T23:20:44.088Z,7.51053,-3.76177,-0.300460,-6.49360
2008-08-12T23:20:47.098Z,7.23210,-2.13725,-1.69316,-6.69841
2008-08-12T23:20:50.109Z,8.16106,-1.02864,0.293804,-8.09064
2008-08-12T23:20:53.119Z,11.1567,0.230710,1.07016,-11.1029
2008-08-12T23:20:56.129Z,12.0856,0.266005,2.66440,-11.7852
2008-08-12T23:20:59.139Z,14.6277,-0.747273,4.00342,-14.0493
2008-08-12T23:21:02.150Z,15.4833,-2.66930,3.25150,-14.9009
2008-08-12T23:21:05.160Z,15.1950,-2.05175,3.32312,-14.6845
2008-08-12T23:21:08.170Z,13.4555,-0.815913,3.89931,-12.8523
2008-08-12T23:21:11.180Z,10.3883,-0.547251,3.55665,-9.74514
2008-08-12T23:21:14.191Z,7.86915,-2.07824,1.18169,-7.49721
2008-08-12T23:21:17.201Z,7.09589,-2.40945,-0.450978,-6.65904
2008-08-12T23:21:20.211Z,9.69753,-2.69994,2.47768,-8.97851
2008-08-12T23:21:23.222Z,10.7271,-0.223966,3.66870,-10.0778
2008-08-12T23:21:26.232Z,11.4980,0.222641,3.93183,-10.8026
2008-08-12T23:21:29.242Z,11.4966,0.185855,3.54239,-10.9357
2008-08-12T23:21:32.252Z,9.69644,0.532003,2.71308,-9.29392
2008-08-12T23:21:35.263Z,11.4990,0.982004,4.02579,-10.7264
2008-08-12T23:21:38.273Z,12.2077,-1.53909,2.32000,-11.8860
2008-08-12T23:21:41.283Z,12.5730,-3.16874,1.20747,-12.1071
2008-08-12T23:21:44.294Z,11.7048,-3.69806,0.654404,-11.0860
2008-08-12T23:21:47.304Z,10.4085,-2.04785,0.726137,-10.1792
2008-08-12T23:21:50.314Z,9.73293,-0.561937,2.11648,-9.48339
2008-08-12T23:21:53.324Z,8.84801,0.776159,2.42363,-8.47413
2008-08-12T23:21:56.335Z,7.84127,0.145361,2.27854,-7.50151
2008-08-12T23:21:59.345Z,9.51594,-0.541610,3.33096,-8.89744
2008-08-12T23:22:02.355Z,13.6926,0.129707,4.09030,-13.0668
2008-08-12T23:22:05.366Z,14.4102,-0.256934,3.36827,-14.0086
2008-08-12T23:22:08.376Z,10.2129,-0.465563,2.38169,-9.92040
2008-08-12T23:22:11.386Z,5.66298,-1.09189,2.98956,-4.68398
2008-08-12T23:22:14.396Z,4.81036,-1.44808,-0.522020,-4.55742
2008-08-12T23:22:17.407Z,7.33918,0.341330,1.02748,-7.25888
2008-08-12T23:22:20.417Z,9.60678,1.45497,4.79471,-8.19659
2008-08-12T23:22:23.427Z,12.2485,2.56819,6.57534,-10.0098
2008-08-12T23:22:26.438Z,13.4515,2.27818,6.31027,-11.6590
2008-08-12T23:22:29.448Z,9.54484,-0.0177274,4.66631,-8.32641
2008-08-12T23:22:32.458Z,5.85968,-1.07831,2.48653,-5.19522
2008-08-12T23:22:35.468Z,4.60026,-1.61853,1.34134,-4.09189
2008-08-12T23:22:38.479Z,6.08865,-1.52970,2.06485,-5.51979
2008-08-12T23:22:41.489Z,8.80809,-1.13453,2.60679,-8.33666
2008-08-12T23:22:44.499Z,9.31892,-0.835172,3.26307,-8.68891
2008-08-12T23:22:47.510Z,10.2853,-0.0611483,4.57929,-9.20939
2008-08-12T23:22:50.520Z,10.1960,0.00417879,3.67654,-9.51010
2008-08-12T23:22:53.530Z,10.1722,0.622022,4.27390,-9.20986
2008-08-12T23:22:56.540Z,8.45212,-1.22815,3.76342,-7.46771
2008-08-12T23:22:59.551Z,6.55060,-1.18946,2.75613,-5.82230
2008-08-12T23:23:02.561Z,6.65011,-0.860785,3.15131,-5.79243
2008-08-12T23:23:05.571Z,9.04027,-0.909226,3.85452,-8.12665
2008-08-12T23:23:08.582Z,6.99270,-0.453764,2.30673,-6.58566
2008-08-12T23:23:11.592Z,4.31802,-0.0845506,2.86886,-3.22611
2008-08-12T23:23:14.602Z,3.89144,-0.295697,2.44258,-3.01490
2008-08-12T23:23:17.612Z,5.45183,-0.488692,2.75017,-4.68190
2008-08-12T23:23:20.623Z,7.26699,-0.626266,2.37284,-6.84008
2008-08-12T23:23:23.633Z,9.78409,0.00298187,4.13132,-8.86908
2008-08-12T23:23:26.643Z,11.3019,-0.208679,5.17294,-10.0464
2008-08-12T23:23:29.654Z,10.3343,0.115078,5.09726,-8.98907
2008-08-12T23:23:32.664Z,8.28284,0.524758,3.54673,-7.46665
2008-08-12T23:23:35.674Z,7.38399,-0.503003,2.78669,-6.81944
2008-08-12T23:23:38.684Z,7.24111,-0.450480,2.70340,-6.70242
2008-08-12T23:23:41.695Z,7.20512,-0.657048,3.11596,-6.46320
2008-08-12T23:23:44.705Z,7.63290,-1.07670,1.73930,-7.35368
2008-08-12T23:23:47.715Z,9.39642,-1.42175,-2.65216,-8.90154
2008-08-12T23:23:50.726Z,8.65875,-1.34885,-2.02426,-8.31005
2008-08-12T23:23:53.736Z,8.48290,-2.36099,-2.46152,-7.76700
2008-08-12T23:23:56.746Z,6.06670,-2.37346,-2.16892,-5.14464
2008-08-12T23:23:59.756Z,1.91096,0.774253,-1.74270,0.123735
2008-08-12T23:24:02.767Z,8.24171,-4.16756,-3.12753,-6.38560
2008-08-12T23:24:05.777Z,7.40383,-1.61064,-7.22630,0.0558858
2008-08-12T23:24:08.787Z,5.25993,-2.16305,-4.70558,-0.919548
2008-08-12T23:24:11.797Z,7.98799,-3.18665,-6.73528,-2.87911
2008-08-12T23:24:14.808Z,7.61392,-3.27398,-6.78005,-1.13305
2008-08-12T23:24:17.818Z,8.39554,-3.92157,-7.05861,-2.29832
2008-08-12T23:24:20.828Z,7.94491,-2.64690,-7.08087,-2.44475
2008-08-12T23:24:23.839Z,7.32772,-1.88940,-6.25055,-3.32511
2008-08-12T23:24:26.849Z,6.13351,-2.11734,-4.38139,-3.73366
2008-08-12T23:24:29.859Z,4.31509,-1.06696,-3.07170,-2.83659
2008-08-12T23:24:32.869Z,4.03322,-0.442345,-3.43253,-2.07098
2008-08-12T23:24:35.880Z,3.98709,-0.140335,-3.87797,-0.915727
2008-08-12T23:24:38.890Z,5.08095,-1.04895,-4.30366,-2.48882
2008-08-12T23:24:41.900Z,5.58523,-2.11084,-4.46969,-2.60020
2008-08-12T23:24:44.911Z,7.35256,-2.49275,-4.31542,-5.40587
2008-08-12T23:24:47.921Z,7.87381,-2.41282,-3.97309,-6.35529
2008-08-12T23:24:50.931Z,7.68890,-2.36257,-4.49301,-5.77497
2008-08-12T23:24:53.941Z,6.16970,-2.01358,-3.62624,-4.56740
2008-08-12T23:24:56.952Z,7.58614,-3.03062,-4.96354,-4.87116
2008-08-12T23:24:59.962Z,8.96392,-2.94259,-6.12117,-5.85016
2008-08-12T23:25:02.972Z,10.2241,-4.94452,-7.04330,-5.52059
2008-08-12T23:25:05.983Z,10.4313,-5.76120,-7.70036,-4.04052
2008-08-12T23:25:08.993Z,10.1422,-5.22411,-8.15205,-3.01946
2008-08-12T23:25:12.003Z,7.73660,-3.40444,-5.74728,-3.90301
2008-08-12T23:25:15.013Z,7.03264,-3.15842,-3.45155,-5.25063
2008-08-12T23:25:18.024Z,7.65970,-3.37388,-4.69886,-5.02083
2008-08-12T23:25:21.034Z,8.21953,-3.60311,-5.54021,-4.88716
2008-08-12T23:25:24.044Z,7.04893,-2.00074,-5.10628,-4.42836
2008-08-12T23:25:27.055Z,6.15122,-1.95536,-4.90170,-3.16028
2008-08-12T23:25:30.065Z,5.46092,-1.83144,-4.03501,-3.19156
2008-08-12T23:25:33.075Z,6.84347,-1.95932,-5.28141,-3.88597
2008-08-12T23:25:36.085Z,7.42300,-1.91181,-5.35770,-4.76874
2008-08-12T23:25:39.096Z,8.01209,-2.05885,-5.87275,-5.04634
2008-08-12T23:25:42.106Z,6.30600,-2.37973,-3.92504,-4.32395
2008-08-12T23:25:45.116Z,8.00297,-2.64147,-6.81523,-3.25928
2008-08-12T23:25:48.127Z,6.02582,-1.74002,-5.13360,-2.63229
2008-08-12T23:25:51.137Z,6.63965,-1.12351,-5.85409,-2.92443
2008-08-12T23:25:54.147Z,7.22198,-2.37161,-6.44880,-2.22383
2008-08-12T23:25:57.157Z,9.13967,-3.90488,-5.24452,-6.38596
2008-08-12T23:26:00.168Z,12.7117,-3.95816,-6.91274,-9.90627
2008-08-12T23:26:03.178Z,9.59222,-5.00560,-4.36869,-6.91876
2008-08-12T23:26:06.188Z,7.31318,-1.93105,-1.96496,-6.77441
2008-08-12T23:26:09.199Z,3.78872,-1.77340,1.71037,-2.87820
2008-08-12T23:26:12.209Z,6.02040,3.69721,3.22444,-3.48982
2008-08-12T23:26:15.219Z,8.51410,-5.38626,-0.510991,-6.57397
2008-08-12T23:26:18.229Z,3.30488,-1.10937,0.549578,-3.06423
2008-08-12T23:26:21.240Z,1.89339,0.207730,-1.49767,-1.13964
2008-08-12T23:26:24.250Z,7.21832,-5.15352,3.18614,-3.92350
2008-08-12T23:26:27.260Z,5.93642,1.37266,4.22974,-3.93270
2008-08-12T23:26:30.271Z,4.16673,0.401005,0.0806105,-4.14661
2008-08-12T23:26:33.281Z,3.36568,-0.461344,-2.39684,-2.31736
2008-08-12T23:26:36.291Z,4.45219,-0.372628,2.65203,-3.55667
2008-08-12T23:26:39.301Z,4.05721,-0.0594724,-2.79164,-2.94350
2008-08-12T23:26:42.312Z,3.68648,1.23041,-2.71920,-2.16383
2008-08-12T23:26:45.322Z,3.50249,0.212467,-2.84578,-2.03073
2008-08-12T23:26:48.332Z,3.13902,0.283291,-1.10382,-2.92485
2008-08-12T23:26:51.343Z,4.80699,-0.00870706,-2.59349,-4.04733
2008-08-12T23:26:54.353Z,2.04354,-1.51998,0.940655,-0.990386
2008-08-12T23:26:57.363Z,5.43133,-2.59617,0.0228110,-4.77061
2008-08-12T23:27:00.373Z,5.12772,-2.41377,-1.35604,-4.31607
2008-08-12T23:27:03.384Z,4.94334,-2.24502,-1.08505,-4.26839
2008-08-12T23:27:06.394Z,8.71671,-1.49659,0.111151,-8.58655
2008-08-12T23:27:09.404Z,9.77940,-2.44163,-1.26965,-9.38420
2008-08-12T23:27:12.414Z,8.25994,-2.04867,-2.97829,-7.42693
2008-08-12T23:27:15.425Z,6.90357,-3.08925,-1.15262,-6.06525
2008-08-12T23:27:18.435Z,8.86784,0.979217,0.806564,-8.77662
2008-08-12T23:27:21.445Z,5.90271,0.00301977,-2.10452,-5.51479
2008-08-12T23:27:24.456Z,1.78636,0.0370561,-1.77008,-0.237694
2008-08-12T23:27:27.466Z,3.58162,2.51180,0.468987,-2.50976
2008-08-12T23:27:30.476Z,3.23219,0.928499,0.774186,-2.99759
2008-08-12T23:27:33.486Z,7.31112,-2.55978,0.256913,-6.84354
2008-08-12T23:27:36.497Z,10.1904,-2.10792,1.72157,-9.82028
2008-08-12T23:27:39.507Z,10.5199,-0.627818,3.64664,-9.84766
2008-08-12T23:27:42.517Z,2.23869,1.48859,0.744256,-1.49730
2008-08-12T23:27:45.528Z,7.06608,1.60306,-4.90650,4.82555
2008-08-12T23:27:48.538Z,5.24133,-0.102714,-4.01190,3.37129
2008-08-12T23:27:51.548Z,4.23481,-3.71873,1.16613,-1.65675
2008-08-12T23:27:54.558Z,8.48947,0.101583,-0.563593,-8.47014
2008-08-12T23:27:57.569Z,2.87354,-1.22718,-1.35977,-2.21411
2008-08-12T23:28:00.579Z,2.91419,-2.40391,-0.104420,-1.64403
2008-08-12T23:28:03.589Z,3.82607,-1.94524,-2.51566,2.12751
2008-08-12T23:28:06.600Z,6.51365,-0.261972,1.68072,-6.28762
2008-08-12T23:28:09.610Z,7.98494,1.76073,3.73203,-6.83602
2008-08-12T23:28:12.620Z,4.88146,3.22328,3.10412,-1.95027
2008-08-12T23:28:15.630Z,5.48063,-2.01008,-1.96688,-4.70407
2008-08-12T23:28:18.641Z,9.00788,-2.22581,-7.63987,-4.22138
2008-08-12T23:28:21.651Z,5.90792,0.0648566,-4.78193,-3.46879
2008-08-12T23:28:24.661Z,3.95680,0.998114,-1.43636,-3.54921
2008-08-12T23:28:27.672Z,6.61603,0.638409,-2.24569,-6.19041
2008-08-12T23:28:30.682Z,6.77563,-0.610532,-3.61934,-5.69533
2008-08-12T23:28:33.692Z,8.71833,-2.70485,-6.77897,-4.76851
2008-08-12T23:28:36.702Z,7.05524,-3.56742,-5.72111,-2.07818
2008-08-12T23:28:39.713Z,4.65220,-0.703826,-3.42265,-3.07134
2008-08-12T23:28:42.723Z,5.91431,-0.975058,-1.93661,-5.50253
2008-08-12T23:28:45.733Z,6.61434,-1.72178,-2.77818,-5.75037
2008-08-12T23:28:48.744Z,6.00913,-2.04144,-1.53228,-5.44006
2008-08-12T23:28:51.754Z,4.28224,-2.80915,-0.921054,-3.09804
2008-08-12T23:28:54.764Z,7.12076,-3.18359,-5.38115,-3.40780
2008-08-12T23:28:57.774Z,4.93968,-0.482063,-4.17058,-2.60275
2008-08-12T23:29:00.785Z,4.97696,1.33658,-3.45855,-3.31995
2008-08-12T23:29:03.795Z,3.05694,-0.452027,-1.74511,-2.46883
2008-08-12T23:29:06.805Z,3.69196,0.715104,-0.754427,-3.54260
2008-08-12T23:29:09.816Z,4.55537,1.36140,1.12215,-4.19985
2008-08-12T23:29:12.826Z,9.15877,0.323436,1.63519,-9.00581
2008-08-12T23:29:15.836Z,11.3698,-0.776453,1.11666,-11.2882
2008-08-12T23:29:18.846Z,9.81995,-1.28960,0.246906,-9.73177
2008-08-12T23:29:21.857Z,8.22184,-0.105623,1.36655,-8.10679
2008-08-12T23:29:24.867Z,4.93114,1.45988,0.921238,-4.61911
2008-08-12T23:29:27.877Z,7.37695,-0.896474,0.742951,-7.28449
2008-08-12T23:29:30.888Z,8.67741,-0.0824278,0.678151,-8.65048
